JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
3623,29,6,21.09.2024,PRODUCTPAGE,View,89
494,29,6,27.10.2024,CHECKOUT,Drop-off,207.666666666667
2167,29,6,08.04.2025,PRODUCTPAGE,View,123
1078,29,8,30.07.2024,HOMEPAGE,View,163
1322,29,8,24.05.2025,CHECKOUT,Drop-off,272.333333333333
500,29,8,31.07.2025,HOMEPAGE,Click,277
1158,29,8,02.09.2025,HOMEPAGE,Click,268
197,29,9,07.10.2024,PRODUCTPAGE,Click,295
1572,29,9,23.11.2024,CHECKOUT,Drop-off,264.5
2314,29,10,27.04.2024,PRODUCTPAGE,View,24
2607,29,11,06.02.2024,HOMEPAGE,View,43
1196,29,12,22.08.2023,CHECKOUT,Drop-off,95.7142857142857
1053,29,12,02.02.2025,HOMEPAGE,View,251
3307,29,13,17.07.2024,HOMEPAGE,View,77
1874,29,13,18.07.2024,PRODUCTPAGE,View,233
2375,29,13,03.04.2025,HOMEPAGE,View,188
3833,29,14,07.03.2023,CHECKOUT,Drop-off,206.333333333333
1956,29,14,21.07.2023,HOMEPAGE,View,179
2738,29,15,29.08.2023,PRODUCTPAGE,Click,186
2834,29,17,24.07.2025,HOMEPAGE,Click,68
2267,29,18,07.04.2023,HOMEPAGE,Click,194
3098,29,19,03.09.2024,HOMEPAGE,View,240
728,29,19,12.09.2024,HOMEPAGE,View,159
2712,29,19,14.04.2025,PRODUCTPAGE,View,207
2416,29,20,03.03.2023,PRODUCTPAGE,Click,163
1488,29,20,22.08.2023,PRODUCTPAGE,View,174
1580,30,2,26.09.2024,CHECKOUT,Purchase,268
2647,30,2,14.10.2025,HOMEPAGE,Click,216
633,30,3,26.02.2023,CHECKOUT,Drop-off,184
1643,30,4,25.04.2024,CHECKOUT,Drop-off,140
631,30,4,28.09.2025,HOMEPAGE,View,221
3591,30,4,13.10.2025,HOMEPAGE,Click,20
1476,30,5,18.12.2025,CHECKOUT,Drop-off,200.5
811,30,6,18.08.2024,HOMEPAGE,View,55
1485,30,7,16.03.2025,PRODUCTPAGE,View,296
948,30,7,24.03.2025,PRODUCTPAGE,Click,27
979,30,8,20.04.2023,HOMEPAGE,Click,13
1803,30,8,24.07.2023,PRODUCTPAGE,View,252
2929,30,8,21.05.2025,HOMEPAGE,Click,14
731,30,9,18.06.2023,PRODUCTPAGE,View,49
3457,30,10,03.07.2023,HOMEPAGE,Click,87
1054,30,10,18.11.2023,PRODUCTPAGE,View,110
2763,30,10,21.02.2024,HOMEPAGE,Click,222
1785,30,10,31.03.2025,HOMEPAGE,View,64
2331,30,10,15.07.2025,HOMEPAGE,Click,206
3439,30,11,18.04.2023,CHECKOUT,Drop-off,126
1059,30,12,19.01.2023,PRODUCTPAGE,Click,128
112,30,12,16.04.2025,PRODUCTPAGE,View,203
2334,30,12,29.06.2025,PRODUCTPAGE,View,94
2064,30,12,09.09.2025,HOMEPAGE,Click,107
480,30,12,23.10.2025,HOMEPAGE,Click,29
404,30,13,22.04.2023,HOMEPAGE,View,112
1401,30,13,02.09.2023,HOMEPAGE,Click,49
2413,30,14,02.05.2023,PRODUCTPAGE,View,73
3865,30,14,22.09.2024,HOMEPAGE,Click,84
1807,30,15,28.09.2023,HOMEPAGE,View,95
2130,30,15,14.04.2024,HOMEPAGE,View,130
2112,30,15,15.04.2024,PRODUCTPAGE,View,156
1377,30,16,14.05.2023,HOMEPAGE,View,134
3580,30,16,18.06.2023,CHECKOUT,Drop-off,83.25
3428,30,16,07.11.2024,HOMEPAGE,View,63
2565,30,16,07.01.2025,HOMEPAGE,View,185
3005,30,16,09.04.2025,HOMEPAGE,View,150
3783,30,18,05.02.2025,HOMEPAGE,Click,71
2853,30,18,03.12.2025,PRODUCTPAGE,Click,293
1137,30,19,17.04.2024,CHECKOUT,Drop-off,167.2
46,30,19,27.10.2025,HOMEPAGE,View,210
47,30,20,18.02.2024,CHECKOUT,Drop-off,144.833333333333
2156,30,20,05.04.2024,HOMEPAGE,View,60
257,30,20,07.10.2024,PRODUCTPAGE,Click,163
1824,30,20,09.07.2025,HOMEPAGE,View,300
1975,31,1,15.06.2024,PRODUCTPAGE,View,85
3488,31,2,29.09.2023,HOMEPAGE,Click,135
2523,31,2,28.05.2024,HOMEPAGE,Click,26
2788,31,2,13.07.2025,HOMEPAGE,View,12
1341,31,2,28.07.2025,PRODUCTPAGE,Click,39
1043,31,2,11.09.2025,CHECKOUT,Purchase,249
2310,31,3,23.09.2023,PRODUCTPAGE,Click,133
1962,31,3,23.12.2023,PRODUCTPAGE,View,174
2234,31,3,03.07.2025,CHECKOUT,Purchase,107
3784,31,4,05.02.2023,HOMEPAGE,View,227
3293,31,4,20.06.2024,PRODUCTPAGE,Click,167
9,31,4,13.06.2025,PRODUCTPAGE,View,278
1246,31,4,03.10.2025,PRODUCTPAGE,View,146
2531,31,5,24.08.2023,CHECKOUT,Drop-off,191.25
3320,31,5,30.09.2023,CHECKOUT,Drop-off,132
2457,31,5,12.01.2025,PRODUCTPAGE,View,38
3634,31,6,06.09.2023,PRODUCTPAGE,View,231
1997,31,7,15.05.2023,PRODUCTPAGE,View,236
639,31,7,21.06.2024,PRODUCTPAGE,Click,283
3110,31,8,01.10.2024,HOMEPAGE,Click,286
1278,31,8,16.10.2025,HOMEPAGE,View,238
2052,31,11,05.04.2025,HOMEPAGE,View,192
2488,31,11,31.05.2025,PRODUCTPAGE,View,232
1229,31,11,05.08.2025,PRODUCTPAGE,View,115
3669,31,13,20.07.2023,HOMEPAGE,View,187
2537,31,13,22.06.2025,HOMEPAGE,Click,118
3045,31,15,28.06.2023,HOMEPAGE,View,72
1371,31,17,16.03.2024,HOMEPAGE,View,256
1172,31,18,13.09.2024,HOMEPAGE,View,129
3426,32,1,20.05.2023,HOMEPAGE,Click,35
464,32,1,10.10.2023,PRODUCTPAGE,View,153
3643,32,1,12.10.2025,PRODUCTPAGE,Click,205
1029,32,2,04.08.2023,PRODUCTPAGE,View,149
726,32,2,03.12.2024,HOMEPAGE,Click,118
2088,32,2,05.10.2025,HOMEPAGE,View,130
467,32,3,14.10.2025,PRODUCTPAGE,View,37
3116,32,4,21.05.2023,CHECKOUT,Drop-off,57
2818,32,4,14.09.2023,HOMEPAGE,Click,155
2881,32,5,09.06.2024,HOMEPAGE,View,117
3721,32,5,23.08.2024,PRODUCTPAGE,Click,185
3627,32,5,14.11.2025,HOMEPAGE,Click,36
291,32,6,02.11.2023,HOMEPAGE,Click,264
1424,32,6,03.11.2023,CHECKOUT,Purchase,192
2580,32,7,05.05.2023,HOMEPAGE,View,118
739,32,7,28.05.2023,CHECKOUT,Drop-off,120
493,32,7,23.04.2024,CHECKOUT,Drop-off,152.625
3340,32,7,18.05.2025,PRODUCTPAGE,View,122
3030,32,7,12.07.2025,HOMEPAGE,View,203
1497,32,8,18.03.2023,PRODUCTPAGE,View,119
59,32,8,19.08.2024,HOMEPAGE,View,238
1279,32,8,29.08.2024,PRODUCTPAGE,View,207
256,32,8,04.06.2025,PRODUCTPAGE,Click,59
1792,32,8,23.08.2025,HOMEPAGE,View,136
1081,32,9,21.03.2025,HOMEPAGE,View,124
1496,32,9,21.10.2025,HOMEPAGE,View,294
1897,32,11,05.03.2023,PRODUCTPAGE,View,272
1353,32,11,27.12.2023,HOMEPAGE,View,183
892,32,11,17.06.2024,HOMEPAGE,View,118
2000,32,12,23.05.2025,HOMEPAGE,View,210
2782,32,13,07.10.2023,CHECKOUT,Drop-off,104
2551,32,14,08.03.2025,CHECKOUT,Purchase,133
1223,32,14,17.09.2025,CHECKOUT,Purchase,187
1018,32,15,25.09.2025,CHECKOUT,Drop-off,174.5
463,32,17,03.02.2023,PRODUCTPAGE,View,185
1467,32,17,06.10.2023,HOMEPAGE,Click,262
876,32,17,04.02.2025,HOMEPAGE,View,211
2730,32,18,23.05.2023,HOMEPAGE,Click,163
3272,32,19,28.05.2023,CHECKOUT,Purchase,120
2429,32,19,19.02.2024,PRODUCTPAGE,View,251
1245,32,20,21.01.2023,CHECKOUT,Purchase,20
3036,32,20,19.03.2023,PRODUCTPAGE,View,109
767,32,20,13.06.2024,HOMEPAGE,View,191
746,32,20,25.08.2024,HOMEPAGE,View,127
2609,32,20,18.10.2025,HOMEPAGE,View,114
1685,33,1,15.12.2024,PRODUCTPAGE,Click,230
1609,33,1,10.08.2025,HOMEPAGE,Click,21
1850,33,2,27.10.2023,CHECKOUT,Drop-off,207
2279,33,2,05.09.2025,PRODUCTPAGE,Click,149
1445,33,3,19.09.2024,HOMEPAGE,View,198
2828,33,3,09.02.2025,CHECKOUT,Drop-off,255
3053,33,4,05.10.2023,HOMEPAGE,View,34
216,33,6,05.01.2023,CHECKOUT,Drop-off,177.25
1912,33,6,18.12.2023,CHECKOUT,Drop-off,181.333333333333
235,33,7,25.01.2024,PRODUCTPAGE,View,109
2044,33,7,05.11.2025,PRODUCTPAGE,View,17
172,33,8,30.10.2023,PRODUCTPAGE,Click,212
214,33,9,10.01.2023,PRODUCTPAGE,View,200
2455,33,9,18.03.2025,PRODUCTPAGE,Click,144
1204,33,10,21.06.2025,HOMEPAGE,View,170
533,33,11,29.01.2023,CHECKOUT,Purchase,84
717,33,11,20.06.2023,CHECKOUT,Drop-off,75.5
3611,33,11,20.06.2023,PRODUCTPAGE,View,42
1288,33,12,20.03.2024,PRODUCTPAGE,View,239
1473,33,13,14.02.2024,CHECKOUT,Drop-off,151.714285714286
1557,33,13,16.01.2025,PRODUCTPAGE,View,53
182,33,13,22.04.2025,PRODUCTPAGE,View,248
2194,33,14,04.06.2023,CHECKOUT,Purchase,217
2149,33,14,24.12.2023,HOMEPAGE,Click,63
1494,33,14,10.04.2025,HOMEPAGE,Click,279
3392,33,14,07.06.2025,HOMEPAGE,View,123
3042,33,15,27.12.2025,HOMEPAGE,Click,149
102,33,16,23.04.2024,HOMEPAGE,View,165
2190,33,16,10.05.2025,HOMEPAGE,Click,233
2245,33,17,16.02.2025,HOMEPAGE,View,247
2352,33,18,14.06.2023,PRODUCTPAGE,View,58
2138,33,18,04.04.2024,PRODUCTPAGE,View,133
3653,33,18,15.12.2024,CHECKOUT,Drop-off,122.666666666667
1366,33,18,08.04.2025,PRODUCTPAGE,View,220
4,33,18,28.05.2025,CHECKOUT,Drop-off,12
457,33,19,29.09.2023,HOMEPAGE,Click,71
311,33,19,10.02.2024,PRODUCTPAGE,Click,67
955,33,19,08.05.2025,CHECKOUT,Purchase,260
1099,33,19,08.08.2025,CHECKOUT,Drop-off,53
982,33,20,30.05.2023,HOMEPAGE,Click,78
498,33,20,21.09.2024,CHECKOUT,Drop-off,106
1832,33,20,12.01.2025,PRODUCTPAGE,View,214
2845,33,20,13.11.2025,HOMEPAGE,View,122
1529,34,1,03.02.2024,PRODUCTPAGE,View,115
1194,34,1,07.11.2024,CHECKOUT,Drop-off,145.333333333333
1120,34,1,16.07.2025,HOMEPAGE,View,233
3132,34,2,22.11.2023,HOMEPAGE,Click,45
2566,34,2,18.06.2025,HOMEPAGE,View,291
354,34,3,21.02.2023,HOMEPAGE,Click,110
1633,34,4,23.12.2023,HOMEPAGE,Click,14
2510,34,4,14.02.2024,PRODUCTPAGE,View,79
1213,34,4,03.04.2025,PRODUCTPAGE,View,47
2178,34,5,22.08.2023,PRODUCTPAGE,Click,41
258,34,5,13.11.2023,HOMEPAGE,View,146
2108,34,5,27.05.2025,HOMEPAGE,View,226
1238,34,6,21.08.2025,HOMEPAGE,View,251
416,34,6,24.09.2025,PRODUCTPAGE,View,151
2184,34,7,02.06.2023,PRODUCTPAGE,Click,275
1637,34,7,20.07.2023,HOMEPAGE,View,276
3517,34,7,14.01.2024,CHECKOUT,Drop-off,187.5
1610,34,7,23.10.2024,PRODUCTPAGE,Click,90
128,34,8,03.07.2023,HOMEPAGE,Click,13
2308,34,8,16.07.2023,HOMEPAGE,Click,121
3452,34,8,23.07.2023,HOMEPAGE,View,208
3,34,8,14.06.2024,PRODUCTPAGE,View,235
1487,34,9,02.03.2024,HOMEPAGE,View,118
3750,34,9,30.10.2024,HOMEPAGE,View,87
842,34,9,30.01.2025,HOMEPAGE,View,39
525,34,10,24.07.2023,PRODUCTPAGE,View,61
590,34,10,25.05.2024,HOMEPAGE,View,124
3294,34,10,25.04.2025,CHECKOUT,Purchase,27
2142,34,11,31.07.2023,HOMEPAGE,Click,224
524,34,13,12.04.2023,HOMEPAGE,View,65
1202,34,13,05.07.2025,CHECKOUT,Drop-off,170.5
1284,34,14,22.12.2023,PRODUCTPAGE,View,190
2343,34,14,03.04.2024,PRODUCTPAGE,View,100
796,34,14,06.06.2024,PRODUCTPAGE,View,277
1877,34,15,28.06.2024,HOMEPAGE,Click,173
1901,34,15,15.12.2024,CHECKOUT,Drop-off,122.666666666667
1907,34,15,26.07.2025,HOMEPAGE,View,166
2198,34,16,01.09.2023,PRODUCTPAGE,View,187
2062,34,16,27.08.2025,CHECKOUT,Drop-off,226
962,34,18,09.06.2024,HOMEPAGE,Click,211
3277,34,18,17.06.2024,HOMEPAGE,View,196
1567,34,18,31.08.2024,HOMEPAGE,View,265
3011,34,19,21.12.2024,CHECKOUT,Drop-off,138.5
3184,34,19,15.08.2025,HOMEPAGE,Click,260
883,34,20,01.04.2023,PRODUCTPAGE,View,276
3417,34,20,03.04.2023,PRODUCTPAGE,Click,59
618,34,20,07.10.2024,HOMEPAGE,View,103
3553,34,20,15.01.2025,CHECKOUT,Drop-off,153.5
3506,35,1,16.06.2023,PRODUCTPAGE,Click,209
2892,35,1,27.09.2025,CHECKOUT,Drop-off,148.333333333333
675,35,4,03.01.2024,HOMEPAGE,View,268
1671,35,5,01.04.2023,PRODUCTPAGE,Click,112
1356,35,5,30.12.2023,HOMEPAGE,View,50
1437,35,5,27.03.2025,PRODUCTPAGE,Click,62
1789,35,5,10.10.2025,PRODUCTPAGE,Click,242
1809,35,6,15.01.2024,HOMEPAGE,Click,66
3719,35,6,06.03.2024,PRODUCTPAGE,Click,270
1389,35,7,27.02.2023,HOMEPAGE,View,207
1881,35,7,30.09.2025,HOMEPAGE,Click,166
2963,35,8,06.02.2025,HOMEPAGE,Click,58
503,35,9,18.02.2023,HOMEPAGE,Click,239
2558,35,9,28.06.2023,HOMEPAGE,View,78
2913,35,10,22.08.2023,HOMEPAGE,Click,89
1037,35,10,02.08.2024,CHECKOUT,Purchase,289
2522,35,11,25.11.2023,PRODUCTPAGE,View,131
1384,35,12,22.01.2025,HOMEPAGE,View,154
1426,35,12,27.05.2025,HOMEPAGE,View,192
2227,35,13,30.07.2025,CHECKOUT,Drop-off,200.5
950,35,14,07.04.2023,CHECKOUT,Purchase,171
2676,35,14,24.01.2024,PRODUCTPAGE,View,269
3487,35,16,28.04.2023,CHECKOUT,Drop-off,199.2
2232,35,16,18.06.2023,HOMEPAGE,View,89
2753,35,16,04.06.2025,PRODUCTPAGE,View,138
487,35,19,07.05.2023,CHECKOUT,Drop-off,257.666666666667
683,35,19,28.04.2024,HOMEPAGE,View,221
2974,35,19,11.05.2024,PRODUCTPAGE,View,211
3871,35,19,24.10.2024,HOMEPAGE,Click,171
1500,35,19,30.05.2025,CHECKOUT,Drop-off,184
3603,35,20,21.03.2023,PRODUCTPAGE,View,266
924,35,20,27.04.2023,HOMEPAGE,Click,70
1210,35,20,31.10.2023,PRODUCTPAGE,Click,136
248,35,20,23.02.2024,HOMEPAGE,Click,46
2777,35,20,24.02.2024,CHECKOUT,Drop-off,163
466,35,20,29.07.2025,PRODUCTPAGE,View,200
1133,36,1,26.01.2025,PRODUCTPAGE,Click,87
2302,36,2,19.04.2025,CHECKOUT,Drop-off,107
77,36,4,02.06.2023,HOMEPAGE,Click,100
3411,36,4,20.06.2023,PRODUCTPAGE,Click,109
3909,36,4,18.07.2023,PRODUCTPAGE,View,198
1007,36,4,18.08.2025,HOMEPAGE,View,21
3339,36,5,15.02.2025,PRODUCTPAGE,View,100
3761,36,5,13.11.2025,PRODUCTPAGE,View,274
930,36,7,06.09.2023,PRODUCTPAGE,View,149
2622,36,7,06.11.2023,HOMEPAGE,Click,294
159,36,7,21.03.2024,PRODUCTPAGE,Click,160
3817,36,7,27.03.2024,CHECKOUT,Drop-off,89.6666666666667
925,36,7,10.07.2024,HOMEPAGE,View,82
1851,36,7,07.11.2024,HOMEPAGE,View,135
1135,36,7,17.12.2024,CHECKOUT,Drop-off,161
3841,36,8,13.06.2023,PRODUCTPAGE,Click,101
1224,36,8,08.09.2025,CHECKOUT,Drop-off,105.8
27,36,9,10.08.2024,HOMEPAGE,View,214
2474,36,9,06.05.2025,CHECKOUT,Drop-off,183.25
1620,36,9,25.09.2025,HOMEPAGE,View,230
1105,36,11,03.02.2023,HOMEPAGE,View,150
3326,36,11,23.04.2025,PRODUCTPAGE,View,282
2874,36,12,03.07.2025,CHECKOUT,Drop-off,128
209,36,12,08.10.2025,PRODUCTPAGE,View,246
1042,36,12,27.10.2025,HOMEPAGE,Click,246
951,36,13,17.05.2024,CHECKOUT,Drop-off,NULL
609,36,14,23.12.2023,PRODUCTPAGE,View,117
408,36,15,31.01.2024,HOMEPAGE,Click,182
3557,36,15,13.01.2025,CHECKOUT,Drop-off,183.333333333333
3689,36,16,27.10.2024,HOMEPAGE,Click,210
3357,36,18,29.05.2025,PRODUCTPAGE,View,126
1220,36,18,25.10.2025,CHECKOUT,Drop-off,244
3284,36,19,09.05.2023,PRODUCTPAGE,View,64
2034,36,19,17.08.2025,CHECKOUT,Drop-off,215.666666666667
2791,36,20,01.03.2023,CHECKOUT,Drop-off,172.75
572,36,20,07.03.2024,HOMEPAGE,View,26
2248,36,20,16.05.2024,PRODUCTPAGE,View,152
1739,36,20,24.06.2025,HOMEPAGE,View,146
1616,36,20,22.10.2025,PRODUCTPAGE,View,159
1263,37,2,01.03.2023,PRODUCTPAGE,View,84
3610,37,2,18.07.2023,PRODUCTPAGE,View,94
3697,37,2,12.10.2023,PRODUCTPAGE,View,143
1712,37,2,02.07.2024,HOMEPAGE,Click,107
366,37,2,08.09.2025,CHECKOUT,Drop-off,105.8
695,37,3,31.08.2025,HOMEPAGE,View,268
2930,37,4,06.12.2023,PRODUCTPAGE,Click,177
3171,37,4,23.04.2025,HOMEPAGE,View,124
3085,37,5,22.10.2024,PRODUCTPAGE,View,80
1731,37,5,11.04.2025,HOMEPAGE,Click,201
386,37,6,31.07.2023,PRODUCTPAGE,View,168
1066,37,6,30.08.2024,HOMEPAGE,View,232
339,37,6,07.11.2024,PRODUCTPAGE,Drop-off,145.333333333333
3540,37,7,13.09.2024,HOMEPAGE,View,210
860,37,8,29.04.2025,CHECKOUT,Drop-off,146
2615,37,9,22.02.2023,CHECKOUT,Purchase,272
3459,37,9,25.03.2023,CHECKOUT,Drop-off,178
1044,37,10,17.01.2024,PRODUCTPAGE,View,251
1903,37,10,26.09.2025,PRODUCTPAGE,View,174
2821,37,12,19.06.2023,CHECKOUT,Purchase,134
2257,37,12,10.11.2025,PRODUCTPAGE,View,87
1843,37,13,21.09.2025,CHECKOUT,Drop-off,146.333333333333
3537,37,14,02.09.2024,HOMEPAGE,Click,224
2104,37,14,03.07.2025,CHECKOUT,Drop-off,128
1774,37,15,02.06.2023,HOMEPAGE,Click,223
2978,37,16,31.07.2024,HOMEPAGE,Click,279
120,37,17,29.02.2024,CHECKOUT,Purchase,180
2306,37,18,21.01.2023,CHECKOUT,Drop-off,148.333333333333
810,37,18,26.12.2023,PRODUCTPAGE,View,87
2364,37,18,16.06.2025,CHECKOUT,Drop-off,NULL
2768,37,19,07.06.2023,PRODUCTPAGE,Click,271
3628,37,19,04.07.2023,HOMEPAGE,View,117
1381,37,20,01.10.2024,HOMEPAGE,View,105
3058,37,20,06.03.2025,PRODUCTPAGE,Click,44
2263,38,1,21.04.2024,PRODUCTPAGE,View,67
1507,38,1,06.06.2025,PRODUCTPAGE,View,266
2074,38,2,29.12.2024,HOMEPAGE,View,137
628,38,3,08.02.2024,CHECKOUT,Drop-off,74
3337,38,3,04.11.2025,PRODUCTPAGE,Click,147
660,38,4,29.01.2024,HOMEPAGE,View,172
2013,38,5,07.10.2023,PRODUCTPAGE,View,31
528,38,6,19.11.2024,PRODUCTPAGE,View,156
3111,38,7,10.08.2024,HOMEPAGE,View,177
786,38,8,04.01.2024,CHECKOUT,Drop-off,158.4
2317,38,8,06.02.2024,PRODUCTPAGE,View,138
1926,38,9,18.10.2023,PRODUCTPAGE,View,201
1041,38,9,16.09.2024,PRODUCTPAGE,View,34
1954,38,11,19.05.2023,HOMEPAGE,View,89
1421,38,11,23.07.2024,CHECKOUT,Drop-off,160.5
309,38,11,16.08.2024,PRODUCTPAGE,Click,176
2899,38,13,03.05.2023,PRODUCTPAGE,Click,100
1329,38,13,14.07.2023,HOMEPAGE,Click,46
1028,38,13,28.10.2023,HOMEPAGE,View,122
903,38,13,03.07.2024,HOMEPAGE,View,270
115,38,14,07.01.2024,HOMEPAGE,View,297
1290,38,14,27.09.2024,PRODUCTPAGE,View,123
1868,38,14,13.08.2025,CHECKOUT,Drop-off,130
2861,38,14,23.10.2025,PRODUCTPAGE,Click,58
1574,38,15,30.09.2023,PRODUCTPAGE,Click,51
2612,38,15,08.08.2024,HOMEPAGE,View,229
1350,38,16,12.05.2024,PRODUCTPAGE,View,136
37,38,17,18.06.2024,CHECKOUT,Drop-off,140
3097,38,18,19.07.2023,PRODUCTPAGE,View,138
798,38,18,30.11.2023,CHECKOUT,Drop-off,NULL
607,38,18,10.12.2023,CHECKOUT,Drop-off,165
2247,38,18,25.04.2025,CHECKOUT,Drop-off,90.5
998,38,19,11.11.2023,HOMEPAGE,View,127
2058,38,19,16.11.2023,PRODUCTPAGE,Drop-off,157
1477,38,20,17.04.2024,PRODUCTPAGE,View,297
3143,38,20,23.03.2025,PRODUCTPAGE,Click,180
1725,38,20,05.11.2025,PRODUCTPAGE,View,85
2762,39,1,18.11.2023,HOMEPAGE,View,108
2339,39,2,04.08.2023,HOMEPAGE,View,272
3688,39,2,02.02.2024,PRODUCTPAGE,View,210
3676,39,2,20.10.2025,PRODUCTPAGE,View,169
751,39,3,20.05.2024,CHECKOUT,Drop-off,163.5
126,39,4,14.01.2025,HOMEPAGE,Click,142
3714,39,4,18.01.2025,PRODUCTPAGE,View,125
3107,39,4,29.05.2025,PRODUCTPAGE,Click,232
206,39,5,21.04.2023,PRODUCTPAGE,View,118
988,39,5,18.03.2025,HOMEPAGE,Click,296
3928,39,5,06.04.2025,PRODUCTPAGE,View,221
394,39,5,16.04.2025,PRODUCTPAGE,View,143
3137,39,6,14.02.2023,HOMEPAGE,View,67
1012,39,6,01.04.2024,PRODUCTPAGE,View,118
1597,39,8,12.11.2024,PRODUCTPAGE,Click,24
2148,39,10,26.12.2024,PRODUCTPAGE,View,176
2185,39,12,17.03.2023,PRODUCTPAGE,Click,57
292,39,15,04.06.2023,PRODUCTPAGE,Click,201
3136,39,15,10.12.2023,HOMEPAGE,View,228
699,39,15,31.01.2024,HOMEPAGE,View,168
806,39,15,05.11.2025,PRODUCTPAGE,View,166
3431,39,16,24.12.2023,HOMEPAGE,Click,217
553,39,16,18.05.2024,HOMEPAGE,Click,119
2666,39,16,26.04.2025,HOMEPAGE,View,48
1511,39,16,26.05.2025,HOMEPAGE,View,275
1330,39,17,06.10.2023,HOMEPAGE,View,69
3897,39,18,06.11.2023,CHECKOUT,Drop-off,159.25
2409,39,18,18.06.2025,HOMEPAGE,Click,141
1902,39,19,07.01.2024,CHECKOUT,Drop-off,201
758,39,19,07.06.2024,CHECKOUT,Drop-off,46
153,39,19,19.09.2025,HOMEPAGE,Click,253
1635,39,20,24.08.2023,HOMEPAGE,View,85
3822,39,20,20.07.2024,CHECKOUT,Purchase,74
1688,39,20,25.05.2025,PRODUCTPAGE,View,293
2856,40,1,01.01.2023,HOMEPAGE,Click,250
2832,40,1,11.01.2023,HOMEPAGE,View,103
2497,40,1,29.01.2024,PRODUCTPAGE,View,21
2499,40,1,16.07.2024,PRODUCTPAGE,View,176
2674,40,1,01.08.2024,PRODUCTPAGE,Click,219
376,40,1,23.05.2025,PRODUCTPAGE,View,216
1452,40,2,05.09.2025,HOMEPAGE,View,11
1560,40,3,17.07.2023,PRODUCTPAGE,View,247
2141,40,3,22.09.2025,PRODUCTPAGE,Click,191
839,40,4,13.08.2023,HOMEPAGE,View,59
2576,40,4,26.08.2023,HOMEPAGE,View,137
2065,40,4,29.09.2025,HOMEPAGE,View,130
1654,40,5,22.02.2024,HOMEPAGE,Click,57
2819,40,5,24.05.2025,HOMEPAGE,Click,299
2114,40,5,28.09.2025,HOMEPAGE,View,298
228,40,6,15.01.2023,HOMEPAGE,Click,174
137,40,6,07.02.2023,PRODUCTPAGE,View,85
3480,40,6,06.03.2023,CHECKOUT,Purchase,181
3900,40,7,29.04.2024,PRODUCTPAGE,View,152
2332,40,8,23.02.2023,CHECKOUT,Purchase,292
1332,40,8,17.04.2023,CHECKOUT,Drop-off,163
3095,40,8,17.07.2025,CHECKOUT,Drop-off,105.666666666667
134,40,9,14.12.2023,HOMEPAGE,Click,34
1611,40,9,07.01.2025,PRODUCTPAGE,Click,90
191,40,10,19.07.2023,HOMEPAGE,Click,100
2934,40,11,31.07.2024,PRODUCTPAGE,View,145
388,40,11,02.12.2024,HOMEPAGE,View,11
1393,40,11,04.02.2025,PRODUCTPAGE,View,137
3764,40,12,05.07.2024,PRODUCTPAGE,View,235
3325,40,13,21.06.2025,PRODUCTPAGE,View,80
1823,40,15,27.09.2023,PRODUCTPAGE,View,55
2996,40,15,12.04.2025,HOMEPAGE,View,150
3117,40,16,04.01.2023,HOMEPAGE,Click,183
2544,40,16,15.06.2024,HOMEPAGE,Click,127
2830,40,17,26.10.2023,PRODUCTPAGE,View,122
3461,40,17,19.01.2025,CHECKOUT,Purchase,286
1998,40,17,30.03.2025,CHECKOUT,Drop-off,204
1314,40,18,01.06.2023,HOMEPAGE,Click,211
3538,40,18,18.08.2024,CHECKOUT,Purchase,217
169,40,19,03.03.2023,HOMEPAGE,View,255
3723,40,19,21.09.2023,PRODUCTPAGE,View,99
1522,40,19,07.02.2024,CHECKOUT,Drop-off,119
3550,40,20,11.06.2023,HOMEPAGE,Click,255
71,40,20,13.07.2023,CHECKOUT,Drop-off,NULL
1872,40,20,28.08.2025,HOMEPAGE,View,123
2743,41,1,09.01.2023,CHECKOUT,Purchase,201
2430,41,1,31.08.2023,HOMEPAGE,View,251
3150,41,1,23.10.2025,HOMEPAGE,View,167
1736,41,2,13.01.2023,HOMEPAGE,Click,237
2542,41,2,23.04.2023,HOMEPAGE,Click,289
2680,41,2,08.02.2024,HOMEPAGE,Click,74
1839,41,3,17.10.2023,CHECKOUT,Drop-off,183.25
3322,41,3,28.04.2025,CHECKOUT,Drop-off,131
2492,41,4,06.11.2024,PRODUCTPAGE,View,240
1337,41,5,12.05.2023,PRODUCTPAGE,View,109
294,41,5,31.07.2023,HOMEPAGE,Click,121
2438,41,5,11.08.2023,CHECKOUT,Drop-off,181.333333333333
3492,41,7,22.02.2023,CHECKOUT,Drop-off,222.333333333333
3362,41,7,31.01.2024,HOMEPAGE,Click,88
1578,41,7,03.08.2024,HOMEPAGE,Click,162
3433,41,8,02.10.2023,HOMEPAGE,Click,212
3654,41,8,10.04.2025,HOMEPAGE,View,55
2661,41,9,12.04.2023,PRODUCTPAGE,View,260
2091,41,9,23.08.2023,PRODUCTPAGE,View,44
2656,41,9,30.08.2023,CHECKOUT,Drop-off,178.5
3301,41,9,07.08.2025,HOMEPAGE,View,151
1438,41,10,23.07.2023,CHECKOUT,Purchase,89
3176,41,10,03.10.2023,HOMEPAGE,View,203
1114,41,12,18.05.2023,HOMEPAGE,View,174
2221,41,12,08.07.2023,HOMEPAGE,View,292
